wav_file,txt_file,groundtruth_text_raw,groundtruth_text_train,duration,aave,speaker_id,split,sr
data_processed_voc/wav/voc_10_part_33.wav,data_processed_voc/txt/voc_10_part_33.txt,it I guess it was uh [laugh] yeah I think s- uh the fellas had problems uh ... you know but it's only what I've heard that I can remember daddy saying that they were and I remember the the name of the little lady who run the place and and uh ... uh,IT I GUESS IT WAS UH YEAH I THINK S UH THE FELLAS HAD PROBLEMS UH YOU KNOW BUT IT'S ONLY WHAT I'VE HEARD THAT I CAN REMEMBER DADDY SAYING THAT THEY WERE AND I REMEMBER THE THE NAME OF THE LITTLE LADY WHO RUN THE PLACE AND AND UH UH,20.459,0,10,train,44100
data_processed_voc/wav/voc_10_part_395.wav,data_processed_voc/txt/voc_10_part_395.txt,so like she did so anyway he did get a scholarship over here but ... it didn't do him any good they told him it would but it didn't,SO LIKE SHE DID SO ANYWAY HE DID GET A SCHOLARSHIP OVER HERE BUT IT DIDN'T DO HIM ANY GOOD THEY TOLD HIM IT WOULD BUT IT DIDN'T,10.772,0,10,train,44100
data_processed_voc/wav/voc_10_part_296.wav,data_processed_voc/txt/voc_10_part_296.txt,uh ... he had a trailer that went around and taught these kids how to type,UH HE HAD A TRAILER THAT WENT AROUND AND TAUGHT THESE KIDS HOW TO TYPE,7.714,0,10,train,44100
data_processed_voc/wav/voc_9_part_111.wav,data_processed_voc/txt/voc_9_part_111.txt,young girls back in the sixties uh in the early sixties as there are now.,YOUNG GIRLS BACK IN THE SIXTIES UH IN THE EARLY SIXTIES AS THERE ARE NOW,6.841,0,9,train,44100
data_processed_voc/wav/voc_27_part_118.wav,data_processed_voc/txt/voc_27_part_118.txt,they decided that group wasn't their thing and they didn't need to come anymore or couldn't deal with it so but other than that mostly yeah it's uh out in the general uh population a lot of,THEY DECIDED THAT GROUP WASN'T THEIR THING AND THEY DIDN'T NEED TO COME ANYMORE OR COULDN'T DEAL WITH IT SO BUT OTHER THAN THAT MOSTLY YEAH IT'S UH OUT IN THE GENERAL UH POPULATION A LOT OF,18.046,0,27,train,44100
data_processed_voc/wav/voc_37_part_37.wav,data_processed_voc/txt/voc_37_part_37.txt,brought us back to Sacramento from D C uh was my job. Because I had wanted to get into water law or water right for a long long time and there's really no one or there's a handfull of people that do that in D C and it's like a really niche practice. Out here there's a lot of people doing it. um and so an opportunity came up,BROUGHT US BACK TO SACRAMENTO FROM DC UH WAS MY JOB BECAUSE I HAD WANTED TO GET INTO WATER LAW OR WATER RIGHT FOR A LONG LONG TIME AND THERE'S REALLY NO ONE OR THERE'S A HANDFULL OF PEOPLE THAT DO THAT IN DC AND IT'S LIKE A REALLY NICHE PRACTICE OUT HERE THERE'S A LOT OF PEOPLE DOING IT UM AND SO AN OPPORTUNITY CAME UP,19.48,0,37,train,44100
data_processed_voc/wav/voc_26_part_293.wav,data_processed_voc/txt/voc_26_part_293.txt,that that you become a a slave [laughter] oh God I'm not gonna do that I'm gonna get fired oh whatever you want oh you want me to stop and go shopping for your dog food on the way home you know well so we need we need worker protection and but we don't need  wage comparison,THAT THAT YOU BECOME A A SLAVE OH GOD I'M NOT GONNA DO THAT I'M GONNA GET FIRED OH WHATEVER YOU WANT OH YOU WANT ME TO STOP AND GO SHOPPING FOR YOUR DOG FOOD ON THE WAY HOME YOU KNOW WELL SO WE NEED WE NEED WORKER PROTECTION AND BUT WE DON'T NEED WAGE COMPARISON,20.846,0,26,train,44100
data_processed_voc/wav/voc_14_part_44.wav,data_processed_voc/txt/voc_14_part_44.txt,you know if you are of the [spells out L.G.B.T.] community and you feel discriminated against there's this defense mechanism and people it's like you know when you get made fun of when you're when you're younger when you keep saying like um like when you retaliate the kids keep doing it because they like they know that it's getting to you you know and I think that's why,YOU KNOW IF YOU ARE OF THE COMMUNITY AND YOU FEEL DISCRIMINATED AGAINST THERE'S THIS DEFENSE MECHANISM AND PEOPLE IT'S LIKE YOU KNOW WHEN YOU GET MADE FUN OF WHEN YOU'RE WHEN YOU'RE YOUNGER WHEN YOU KEEP SAYING LIKE UM LIKE WHEN YOU RETALIATE THE KIDS KEEP DOING IT BECAUSE THEY LIKE THEY KNOW THAT IT'S GETTING TO YOU YOU KNOW AND I THINK THAT'S WHY,22.02,0,14,train,44100
data_processed_voc/wav/voc_12_part_146.wav,data_processed_voc/txt/voc_12_part_146.txt," Well, I would say this probably. And then ((out)) either way this way.  That's Ono, someplace. {LG} This is the other way. {LG} Someplace out -- out here -- more down here I think! {LS}",WELL I WOULD SAY THIS PROBABLY AND THEN OUT EITHER WAY THIS WAY THAT'S ONO SOMEPLACE THIS IS THE OTHER WAY SOMEPLACE OUT OUT HERE MORE DOWN HERE I THINK,20.625,0,12,train,48000
data_processed_voc/wav/voc_15_part_119.wav,data_processed_voc/txt/voc_15_part_119.txt,his wife did it a book too uh called uh o- I I think h- her name was Theodora uh Crobar and uh both of these were were excellent books on the Indians in California and uh they um they described the,HIS WIFE DID IT A BOOK TOO UH CALLED UH OH I I THINK H HER NAME WAS THEODORA UH CROBAR AND UH BOTH OF THESE WERE WERE EXCELLENT BOOKS ON THE INDIANS IN CALIFORNIA AND UH THEY UM THEY DESCRIBED THE,20.035,0,15,train,48000
data_processed_voc/wav/voc_27_part_175.wav,data_processed_voc/txt/voc_27_part_175.txt,"""oh it's alright I'm sure your family loves you"" and uh so we're talking and then the next thing I know he's like ""and I'm H.I.V. positive and I'm just my heart just breaks I'm like ""oh my go-"" and his name's Michael he's told me his and I'm like you know I don't know what to say Michael a- I'm""",OH IT'S ALRIGHT I'M SURE YOUR FAMILY LOVES YOU AND UH SO WE'RE TALKING AND THEN THE NEXT THING I KNOW HE'S LIKE AND I'M H I V POSITIVE AND I'M JUST MY HEART JUST BREAKS I'M LIKE OH MY GO AND HIS NAME'S MICHAEL HE'S TOLD ME HIS AND I'M LIKE YOU KNOW I DON'T KNOW WHAT TO SAY MICHAEL A I'M,21.836,0,27,train,44100
data_processed_voc/wav/voc_26_part_216.wav,data_processed_voc/txt/voc_26_part_216.txt,you can come here bring your money  and leave it  or you can bring your money on the weekend and we'd love to have you at the lake  but uh  don't stick around I want my fishing hole,YOU CAN COME HERE BRING YOUR MONEY AND LEAVE IT OR YOU CAN BRING YOUR MONEY ON THE WEEKEND AND WE'D LOVE TO HAVE YOU AT THE LAKE BUT UH DON'T STICK AROUND I WANT MY FISHING HOLE,16.142,0,26,train,44100
data_processed_voc/wav/voc_34_part_148.wav,data_processed_voc/txt/voc_34_part_148.txt,"Disagr- +Disagreement -- I mean we were (( )) good neighbors {BR} we weren't {BR} like this, but we were (( )) always friends, and {BR} the reason she said she doesn't wanna sell it {BR} because she might wanna move back. {BR} You know which, (( )) e- -- {BR} w- It was",DISAGR DISAGREEMENT I MEAN WE WERE GOOD NEIGHBORS WE WEREN'T LIKE THIS BUT WE WERE ALWAYS FRIENDS AND THE REASON SHE SAID SHE DOESN'T WANNA SELL IT BECAUSE SHE MIGHT WANNA MOVE BACK YOU KNOW WHICH E W IT WAS,17.28,0,34,train,44100
data_processed_voc/wav/voc_24_part_237.wav,data_processed_voc/txt/voc_24_part_237.txt,"Um it was it was kinda strange. We were like oh and actually I remember a couple people kind of thinking at first ""Oh. Okay they just are saying this to you know"" make it more exciting for us or something and um and they said ""No."" They said it really happened and when we got the tour",UM IT WAS IT WAS KINDA STRANGE WE WERE LIKE OH AND ACTUALLY I REMEMBER A COUPLE PEOPLE KIND OF THINKING AT FIRST OH OKAY THEY JUST ARE SAYING THIS TO YOU KNOW MAKE IT MORE EXCITING FOR US OR SOMETHING AND UM AND THEY SAID NO THEY SAID IT REALLY HAPPENED AND WHEN WE GOT THE TOUR,21.145,0,24,train,44100
data_processed_voc/wav/voc_22_part_117.wav,data_processed_voc/txt/voc_22_part_117.txt,I don't know. I've been thinking about that a lot lately. Um you know I've been here my entire life and it's been nice but I do see myself wanting to be somewhere else at some point it's just a question of where and when. {LG},I DON'T KNOW I'VE BEEN THINKING ABOUT THAT A LOT LATELY UM YOU KNOW I'VE BEEN HERE MY ENTIRE LIFE AND IT'S BEEN NICE BUT I DO SEE MYSELF WANTING TO BE SOMEWHERE ELSE AT SOME POINT IT'S JUST A QUESTION OF WHERE AND WHEN,17.184,0,22,train,44100
data_processed_voc/wav/voc_13_part_259.wav,data_processed_voc/txt/voc_13_part_259.txt,that's a big deal here big deal so  um  that would be like a sure fire  uh point um a lot of people are very proud of that so but I I don't know I think it would be easier for me  like maybe in California,THAT'S A BIG DEAL HERE BIG DEAL SO UM THAT WOULD BE LIKE A SURE FIRE UH POINT UM A LOT OF PEOPLE ARE VERY PROUD OF THAT SO BUT I I DON'T KNOW I THINK IT WOULD BE EASIER FOR ME LIKE MAYBE IN CALIFORNIA,20.041,0,13,train,44100
data_processed_voc/wav/voc_7_part_356.wav,data_processed_voc/txt/voc_7_part_356.txt,{LG} I was uptown before I was even uptown {LG} yeah.,I WAS UPTOWN BEFORE I WAS EVEN UPTOWN YEAH,6.472,0,7,train,44100
data_processed_voc/wav/voc_31_part_15.wav,data_processed_voc/txt/voc_31_part_15.txt,at that time they had allotments so you could only grow so much wheat or so much rice or this and that. If you grew more than that then you didn't get any price support.,AT THAT TIME THEY HAD ALLOTMENTS SO YOU COULD ONLY GROW SO MUCH WHEAT OR SO MUCH RICE OR THIS AND THAT IF YOU GREW MORE THAN THAT THEN YOU DIDN'T GET ANY PRICE SUPPORT,8.66,0,31,train,44100
data_processed_voc/wav/voc_7_part_157.wav,data_processed_voc/txt/voc_7_part_157.txt,Well she was -- those guys out there had their plug tobaccos their guy across the street that was my dad's friend he smoked his great big cigars wherever he went. He's a  his daughter is now um  a Sala I don't know if you've seen Sala Road,WELL SHE WAS THOSE GUYS OUT THERE HAD THEIR PLUG TOBACCOS THEIR GUY ACROSS THE STREET THAT WAS MY DAD'S FRIEND HE SMOKED HIS GREAT BIG CIGARS WHEREVER HE WENT HE'S A HIS DAUGHTER IS NOW UM A SALA I DON'T KNOW IF YOU'VE SEEN SALA ROAD,21.037,0,7,train,44100
data_processed_voc/wav/voc_24_part_249.wav,data_processed_voc/txt/voc_24_part_249.txt,but you know just in the last year or two there's been probably five houses foreclosed on our street.,BUT YOU KNOW JUST IN THE LAST YEAR OR TWO THERE'S BEEN PROBABLY FIVE HOUSES FORECLOSED ON OUR STREET,7.156,0,24,train,44100
data_processed_voc/wav/voc_11_part_17.wav,data_processed_voc/txt/voc_11_part_17.txt,"No. In my industry, in the design world, it's not a big deal.",NO IN MY INDUSTRY IN THE DESIGN WORLD IT'S NOT A BIG DEAL,5.954,0,11,train,44100
data_processed_voc/wav/voc_18_part_294.wav,data_processed_voc/txt/voc_18_part_294.txt,and um I'm like you know and and now she lives with a guy and i- that lives with his mother grown man that lives with his mother I'm like oh I betcha that's real great you know it's bad enough that your son don't move out stays at home four fifty years old now he moves his girlfriend and her daughter in with you you know [laugh],AND UM I'M LIKE YOU KNOW AND AND NOW SHE LIVES WITH A GUY AND I THAT LIVES WITH HIS MOTHER GROWN MAN THAT LIVES WITH HIS MOTHER I'M LIKE OH I BETCHA THAT'S REAL GREAT YOU KNOW IT'S BAD ENOUGH THAT YOUR SON DON'T MOVE OUT STAYS AT HOME FOUR FIFTY YEARS OLD NOW HE MOVES HIS GIRLFRIEND AND HER DAUGHTER IN WITH YOU YOU KNOW,22.634,0,18,train,48000
data_processed_voc/wav/voc_10_part_156.wav,data_processed_voc/txt/voc_10_part_156.txt,you know ... it's Spanish I think is in a little bit of Italy so you can kind of understand that,YOU KNOW IT'S SPANISH I THINK IS IN A LITTLE BIT OF ITALY SO YOU CAN KIND OF UNDERSTAND THAT,7.682,0,10,train,44100
data_processed_voc/wav/voc_32_part_100.wav,data_processed_voc/txt/voc_32_part_100.txt,"Um, well we'll see, um I'd like to try and get into the teaching program. If that doesn't work we were talking about moving to Seattle. My brother lives in Seattle, and there's a few midwifes schools up there",UM WELL WE'LL SEE UM I'D LIKE TO TRY AND GET INTO THE TEACHING PROGRAM IF THAT DOESN'T WORK WE WERE TALKING ABOUT MOVING TO SEATTLE MY BROTHER LIVES IN SEATTLE AND THERE'S A FEW MIDWIFES SCHOOLS UP THERE,11.94,0,32,train,44100
data_processed_voc/wav/voc_36_part_105.wav,data_processed_voc/txt/voc_36_part_105.txt,"and to my knowledge, nothing, um, inappropriate or bad has ha -- there she is -- has happened to her, and -- and -- but we were a little concerned about that, so I'm always concerned about mistreatment of, um,",AND TO MY KNOWLEDGE NOTHING UM INAPPROPRIATE OR BAD HAS HA THERE SHE IS HAS HAPPENED TO HER AND AND BUT WE WERE A LITTLE CONCERNED ABOUT THAT SO I'M ALWAYS CONCERNED ABOUT MISTREATMENT OF UM,10.345,0,36,train,44100
data_processed_voc/wav/voc_38_part_101.wav,data_processed_voc/txt/voc_38_part_101.txt,"but then do, um, actually probably go across Bakersfield and then do -- Southern California, an' then have the central between Stockton and Fresno and then before Bakersfield an' then have Southern California. But then you've got your coast. 'Cause I would count Santa Barbara in with the coast, not so much southern. 'Cause they've got -- they still kinda -- they're not that -- Los Angeles, kinda Southern California.",BUT THEN DO UM ACTUALLY PROBABLY GO ACROSS BAKERSFIELD AND THEN DO SOUTHERN CALIFORNIA AN' THEN HAVE THE CENTRAL BETWEEN STOCKTON AND FRESNO AND THEN BEFORE BAKERSFIELD AN' THEN HAVE SOUTHERN CALIFORNIA BUT THEN YOU'VE GOT YOUR COAST 'CAUSE I WOULD COUNT SANTA BARBARA IN WITH THE COAST NOT SO MUCH SOUTHERN 'CAUSE THEY'VE GOT THEY STILL KINDA THEY'RE NOT THAT LOS ANGELES KINDA SOUTHERN CALIFORNIA,24.468,0,38,train,44100
data_processed_voc/wav/voc_36_part_158.wav,data_processed_voc/txt/voc_36_part_158.txt,"kind of isolation, too, right? Chico's a college town. So, does that have other similarities to other kinds of college towns? I mean could it --",KIND OF ISOLATION TOO RIGHT CHICO'S A COLLEGE TOWN SO DOES THAT HAVE OTHER SIMILARITIES TO OTHER KINDS OF COLLEGE TOWNS I MEAN COULD IT,8.415,0,36,train,44100
data_processed_voc/wav/voc_27_part_159.wav,data_processed_voc/txt/voc_27_part_159.txt,I in my reading I have travelled the world every you know and visited different countries different types of people different uh civilizations and um that ha- I don't know that has to be it or just I don't know,I IN MY READING I HAVE TRAVELLED THE WORLD EVERY YOU KNOW AND VISITED DIFFERENT COUNTRIES DIFFERENT TYPES OF PEOPLE DIFFERENT UH CIVILIZATIONS AND UM THAT HA I DON'T KNOW THAT HAS TO BE IT OR JUST I DON'T KNOW,20.006,0,27,train,44100
data_processed_voc/wav/voc_0_part_116.wav,data_processed_voc/txt/voc_0_part_116.txt,But anyway that was my stress and how I got calmed down because they were so calm it would calm me down but we had a garden uh a big garden. And after so many years uh it got to be too big for me. Uh I couldn't take care of it.,BUT ANYWAY THAT WAS MY STRESS AND HOW I GOT CALMED DOWN BECAUSE THEY WERE SO CALM IT WOULD CALM ME DOWN BUT WE HAD A GARDEN UH A BIG GARDEN AND AFTER SO MANY YEARS UH IT GOT TO BE TOO BIG FOR ME UH I COULDN'T TAKE CARE OF IT,20.102,0,0,train,48000
data_processed_voc/wav/voc_24_part_56.wav,data_processed_voc/txt/voc_24_part_56.txt,and with everything else on my plate right now it's like uh that's gonna have to go on the back burner for now but I know like on my dad's side he's got uh great-grandfather that was in the Civil War and he was actually pretty high up in command,AND WITH EVERYTHING ELSE ON MY PLATE RIGHT NOW IT'S LIKE UH THAT'S GONNA HAVE TO GO ON THE BACK BURNER FOR NOW BUT I KNOW LIKE ON MY DAD'S SIDE HE'S GOT UH GREAT GRANDFATHER THAT WAS IN THE CIVIL WAR AND HE WAS ACTUALLY PRETTY HIGH UP IN COMMAND,15.561,0,24,train,44100
data_processed_voc/wav/voc_8_part_102.wav,data_processed_voc/txt/voc_8_part_102.txt,or basically work a larger population base towards a certain goal,OR BASICALLY WORK A LARGER POPULATION BASE TOWARDS A CERTAIN GOAL,5.959,0,8,train,44100
data_processed_voc/wav/voc_26_part_152.wav,data_processed_voc/txt/voc_26_part_152.txt,they s- they think I'm from the north and I'm probably packing too so that kind of stuff uh I call it the LAB attitude  you know it's like  also  there's places that you go fishing or hunting and when you park,THEY S THEY THINK I'M FROM THE NORTH AND I'M PROBABLY PACKING TOO SO THAT KIND OF STUFF UH I CALL IT THE LAB ATTITUDE YOU KNOW IT'S LIKE ALSO THERE'S PLACES THAT YOU GO FISHING OR HUNTING AND WHEN YOU PARK,21.588,0,26,train,44100
data_processed_voc/wav/voc_34_part_94.wav,data_processed_voc/txt/voc_34_part_94.txt,"my school, which was probably good mile. {BR} Not every day, I don't know u- -- but I do remember doing it {BR} several times, walking down Main Street {BR} to schools.",MY SCHOOL WHICH WAS PROBABLY GOOD MILE NOT EVERY DAY I DON'T KNOW U BUT I DO REMEMBER DOING IT SEVERAL TIMES WALKING DOWN MAIN STREET TO SCHOOLS,10.898,0,34,train,44100
data_processed_voc/wav/voc_35_part_147.wav,data_processed_voc/txt/voc_35_part_147.txt,to like cuz I was gonna -- I was gonna suggest um like even going over to Consumnes River College or even American River College Don't go to A R C go to C R C um but because the population in -- and the -- these are folks who have lived in the area in Sacramento,TO LIKE CAUSE I WAS GONNA I WAS GONNA SUGGEST UM LIKE EVEN GOING OVER TO CONSUMNES RIVER COLLEGE OR EVEN AMERICAN RIVER COLLEGE DON'T GO TO A R C GO TO C R C UM BUT BECAUSE THE POPULATION IN AND THE THESE ARE FOLKS WHO HAVE LIVED IN THE AREA IN SACRAMENTO,21.139,0,35,train,44100
data_processed_voc/wav/voc_34_part_98.wav,data_processed_voc/txt/voc_34_part_98.txt,"{BR} I -- It wasn't here, but this is, pretty clo- +close -- Yeah, more or less {BR} i- -- w- -- not over that way {BR} South Ma- -- {BR} (( )) Uh, probably right here? {BR} Um",I IT WASN'T HERE BUT THIS IS PRETTY CLO CLOSE YEAH MORE OR LESS I W NOT OVER THAT WAY SOUTH MA UH PROBABLY RIGHT HERE UM,12.852,0,34,train,44100
data_processed_voc/wav/voc_14_part_27.wav,data_processed_voc/txt/voc_14_part_27.txt,we got about probably like thirty forty people out of that it was j- it was really fun that was back in December um then I've you know I've gone to Chico and um up to Seattle where cuz I used to live up there and stuff like that but I'm planning another one hopefully for April May but I want to do like a national tour for like a month something like that,WE GOT ABOUT PROBABLY LIKE THIRTY FORTY PEOPLE OUT OF THAT IT WAS J IT WAS REALLY FUN THAT WAS BACK IN DECEMBER UM THEN I'VE YOU KNOW I'VE GONE TO CHICO AND UM UP TO SEATTLE WHERE CAUSE I USED TO LIVE UP THERE AND STUFF LIKE THAT BUT I'M PLANNING ANOTHER ONE HOPEFULLY FOR APRIL MAY BUT I WANT TO DO LIKE A NATIONAL TOUR FOR LIKE A MONTH SOMETHING LIKE THAT,18.354,0,14,train,44100
data_processed_voc/wav/voc_9_part_6.wav,data_processed_voc/txt/voc_9_part_6.txt,company and so and it -- it was a ongoing p- +project - it's been an ongoing project for a number -- a number of years but just this year they started um building the houses just this summer so we just learned that uh Safeway is going in which I don't care for,COMPANY AND SO AND IT IT WAS A ONGOING P PROJECT IT'S BEEN AN ONGOING PROJECT FOR A NUMBER A NUMBER OF YEARS BUT JUST THIS YEAR THEY STARTED UM BUILDING THE HOUSES JUST THIS SUMMER SO WE JUST LEARNED THAT UH SAFEWAY IS GOING IN WHICH I DON'T CARE FOR,22.01,0,9,train,44100
data_processed_voc/wav/voc_17_part_83.wav,data_processed_voc/txt/voc_17_part_83.txt,"{LS} Oh yeah. So, yeah, I mean, obviously from",OH YEAH SO YEAH I MEAN OBVIOUSLY FROM,5.887,0,17,train,44100
data_processed_voc/wav/voc_16_part_244.wav,data_processed_voc/txt/voc_16_part_244.txt,"A- my husband would describe this, and he ne- his story never fluctuated, so I believe everything about it. So everybody was in their little squares, you know this county here, this county there, you know, everybody. And they listened to Mussolini speak all day for hours, y- hours, and he could remember being there and all this, and uh,",A MY HUSBAND WOULD DESCRIBE THIS AND HE NE HIS STORY NEVER FLUCTUATED SO I BELIEVE EVERYTHING ABOUT IT SO EVERYBODY WAS IN THEIR LITTLE SQUARES YOU KNOW THIS COUNTY HERE THIS COUNTY THERE YOU KNOW EVERYBODY AND THEY LISTENED TO MUSSOLINI SPEAK ALL DAY FOR HOURS Y HOURS AND HE COULD REMEMBER BEING THERE AND ALL THIS AND UH,20.635,0,16,train,44100
data_processed_voc/wav/voc_7_part_250.wav,data_processed_voc/txt/voc_7_part_250.txt,And uh but -- but -- but it's still the same  in the small town Salinas it's still located for the most part right here  and  out to River Road.  Lotta nice houses out there. That's where I live.,AND UH BUT BUT BUT IT'S STILL THE SAME IN THE SMALL TOWN SALINAS IT'S STILL LOCATED FOR THE MOST PART RIGHT HERE AND OUT TO RIVER ROAD LOTTA NICE HOUSES OUT THERE THAT'S WHERE I LIVE,21.128,0,7,train,44100
data_processed_voc/wav/voc_27_part_249.wav,data_processed_voc/txt/voc_27_part_249.txt,yeah so but anyway that hasn't gone real well since then but uh yeah nobody else never heard any anyone in the within the community um but you know they might talk behind my back I don't really know but I've never felt it I've never felt any bad vibes or,YEAH SO BUT ANYWAY THAT HASN'T GONE REAL WELL SINCE THEN BUT UH YEAH NOBODY ELSE NEVER HEARD ANY ANYONE IN THE WITHIN THE COMMUNITY UM BUT YOU KNOW THEY MIGHT TALK BEHIND MY BACK I DON'T REALLY KNOW BUT I'VE NEVER FELT IT I'VE NEVER FELT ANY BAD VIBES OR,22.603,0,27,train,44100
data_processed_voc/wav/voc_37_part_165.wav,data_processed_voc/txt/voc_37_part_165.txt,the second day. So that middle day you get to stay home. But you still have to commit three days out of your life to be present for this and,THE SECOND DAY SO THAT MIDDLE DAY YOU GET TO STAY HOME BUT YOU STILL HAVE TO COMMIT THREE DAYS OUT OF YOUR LIFE TO BE PRESENT FOR THIS AND,8.03,0,37,train,44100
data_processed_voc/wav/voc_0_part_205.wav,data_processed_voc/txt/voc_0_part_205.txt,"and yet they still want to build another mall to put people in. Where are? Ah- it doesn't make sense to me. It doesn't make sense to me. He goes ""Well it will bring lots of employment in here."" Yeah at eight dollars an hour is what they pay these kids to wait on ya and uh",AND YET THEY STILL WANT TO BUILD ANOTHER MALL TO PUT PEOPLE IN WHERE ARE AH IT DOESN'T MAKE SENSE TO ME IT DOESN'T MAKE SENSE TO ME HE GOES WELL IT WILL BRING LOTS OF EMPLOYMENT IN HERE YEAH AT EIGHT DOLLARS AN HOUR IS WHAT THEY PAY THESE KIDS TO WAIT ON YA AND UH,21.824,0,0,train,48000
data_processed_voc/wav/voc_27_part_35.wav,data_processed_voc/txt/voc_27_part_35.txt,kissed my boyfriend and I thought oh god my heart every time it just hurt a little more and the that last one you know it was just like I couldn't i- I just couldn't take it anymore and I thought I ha- I have to do something I can't just sit here and just feel bad about it there has to be something I can do,KISSED MY BOYFRIEND AND I THOUGHT OH GOD MY HEART EVERY TIME IT JUST HURT A LITTLE MORE AND THE THAT LAST ONE YOU KNOW IT WAS JUST LIKE I COULDN'T I I JUST COULDN'T TAKE IT ANYMORE AND I THOUGHT I HA I HAVE TO DO SOMETHING I CAN'T JUST SIT HERE AND JUST FEEL BAD ABOUT IT THERE HAS TO BE SOMETHING I CAN DO,21.914,0,27,train,44100
data_processed_voc/wav/voc_0_part_222.wav,data_processed_voc/txt/voc_0_part_222.txt,or their parents. I don't I don't I can't think of one,OR THEIR PARENTS I DON'T I DON'T I CAN'T THINK OF ONE,8.341,0,0,train,48000
data_processed_voc/wav/voc_31_part_78.wav,data_processed_voc/txt/voc_31_part_78.txt,"So it's it's it's kind of a crazy thing. But anyway, that's why there we're no Dairy Queens here for so many years because Foster's Freeze had the",SO IT'S IT'S IT'S KIND OF A CRAZY THING BUT ANYWAY THAT'S WHY THERE WE'RE NO DAIRY QUEENS HERE FOR SO MANY YEARS BECAUSE FOSTER'S FREEZE HAD THE,7.96,0,31,train,44100
data_processed_voc/wav/voc_34_part_46.wav,data_processed_voc/txt/voc_34_part_46.txt,"um {LS} (( )) like hearing -- well, we already have the hearing {BR} uh, just different tests. {BR} A bone marrow -- uh, te- +test -- test, stuff like that, we'll -- {BR} (( )) I think they're gonna have all those things. {BR} Uh, the more basic uh, thi- +things -- a- -- surgery, no.",UM LIKE HEARING WELL WE ALREADY HAVE THE HEARING UH JUST DIFFERENT TESTS A BONE MARROW UH TE TEST TEST STUFF LIKE THAT WE'LL I THINK THEY'RE GONNA HAVE ALL THOSE THINGS UH THE MORE BASIC UH THI THINGS A SURGERY NO,16.66,0,34,train,44100
data_processed_voc/wav/voc_10_part_182.wav,data_processed_voc/txt/voc_10_part_182.txt,but uh ... ou- no- they don't they don't really have a lot of Western ... days here in town,BUT UH OU NO THEY DON'T THEY DON'T REALLY HAVE A LOT OF WESTERN DAYS HERE IN TOWN,9.877,0,10,train,44100
data_processed_voc/wav/voc_0_part_241.wav,data_processed_voc/txt/voc_0_part_241.txt,Uh. They can use their water. They don't need our water but Scaremento River you know,UH THEY CAN USE THEIR WATER THEY DON'T NEED OUR WATER BUT SCAREMENTO RIVER YOU KNOW,6.03,0,0,train,48000
data_processed_voc/wav/voc_28_part_164.wav,data_processed_voc/txt/voc_28_part_164.txt,ski both Saturday and Sunday what that what that one one weekend there I'd you figure I'd skied over a hundred miles o- on [laughter] down there on Shasta Lake but then wh- when they got the lake in up here we we uh,SKI BOTH SATURDAY AND SUNDAY WHAT THAT WHAT THAT ONE ONE WEEKEND THERE I'D YOU FIGURE I'D SKIED OVER A HUNDRED MILES OH ON DOWN THERE ON SHASTA LAKE BUT THEN WH WHEN THEY GOT THE LAKE IN UP HERE WE WE UH,22.275,0,28,train,44100
data_processed_voc/wav/voc_15_part_53.wav,data_processed_voc/txt/voc_15_part_53.txt,to what you see today the you know the town the airport and everything but uh so that that's the story of my life in about three seconds,TO WHAT YOU SEE TODAY THE YOU KNOW THE TOWN THE AIRPORT AND EVERYTHING BUT UH SO THAT THAT'S THE STORY OF MY LIFE IN ABOUT THREE SECONDS,9.66,0,15,train,48000
data_processed_voc/wav/voc_17_part_80.wav,data_processed_voc/txt/voc_17_part_80.txt,"you see a lot of, you know, Russian and Ukrainian immigrants moving here lately. You know, and then, you know, in the past, a lot of Vietnamese, you know, Lao, Cambodian immigrants, so.",YOU SEE A LOT OF YOU KNOW RUSSIAN AND UKRAINIAN IMMIGRANTS MOVING HERE LATELY YOU KNOW AND THEN YOU KNOW IN THE PAST A LOT OF VIETNAMESE YOU KNOW LAO CAMBODIAN IMMIGRANTS SO,9.742,0,17,train,44100
data_processed_voc/wav/voc_34_part_238.wav,data_processed_voc/txt/voc_34_part_238.txt,"No Other than the, foreign {BR} languages {BR} that are spoken {BR} u- -- u- -- uh, i- -- i- -- so much more, that {BR} that is the only thing. And i- -- And i- -- our children {BR} uh have to speak that language, or -- or they *won't get -- won't get a job.",NO OTHER THAN THE FOREIGN LANGUAGES THAT ARE SPOKEN U U UH I I SO MUCH MORE THAT THAT IS THE ONLY THING AND I AND I OUR CHILDREN UH HAVE TO SPEAK THAT LANGUAGE OR OR THEY WON'T GET WON'T GET A JOB,17.668,0,34,train,44100
data_processed_voc/wav/voc_8_part_57.wav,data_processed_voc/txt/voc_8_part_57.txt,"um, their first dabble in incorporating the city and creating a governing body was *referred to -- referred to as a Board of Trustees. And there were three of 'em. And he was one of those three. {BR} So. Um.",UM THEIR FIRST DABBLE IN INCORPORATING THE CITY AND CREATING A GOVERNING BODY WAS REFERRED TO REFERRED TO AS A BOARD OF TRUSTEES AND THERE WERE THREE OF 'EM AND HE WAS ONE OF THOSE THREE SO UM,18.485,0,8,train,44100
